"","Sample","downloaded","mapped","asked","circ","path","Type","Cellline","OncotreeLineage","is_ecDNA"
"128","SRP161674_GSM3382268_GBM_GBM81_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382268_GBM_GBM81_Input","Input","","CNS/Brain","0"
"129","SRP161674_GSM3382266_GBM_GBM80_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382266_GBM_GBM80_Input","Input","","CNS/Brain","0"
"130","SRP161674_GSM3382264_GBM_GBM79_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382264_GBM_GBM79_Input","Input","","CNS/Brain","0"
"131","SRP161674_GSM3382262_GBM_GBM78_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382262_GBM_GBM78_Input","Input","","CNS/Brain","0"
"132","SRP161674_GSM3382260_GBM_GBM76_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382260_GBM_GBM76_Input","Input","","CNS/Brain","0"
"133","SRP161674_GSM3382258_GBM_GBM75_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382258_GBM_GBM75_Input","Input","","CNS/Brain","1"
"134","SRP161674_GSM3382256_GBM_GBM74_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382256_GBM_GBM74_Input","Input","","CNS/Brain","0"
"135","SRP161674_GSM3382254_GBM_GBM73_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382254_GBM_GBM73_Input","Input","","CNS/Brain","0"
"136","SRP161674_GSM3382252_GBM_GBM71_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382252_GBM_GBM71_Input","Input","","CNS/Brain","0"
"137","SRP161674_GSM3382250_GBM_GBM70_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382250_GBM_GBM70_Input","Input","","CNS/Brain","0"
"138","SRP161674_GSM3382248_GBM_GBM69_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382248_GBM_GBM69_Input","Input","","CNS/Brain","1"
"139","SRP161674_GSM3382246_GBM_GBM68_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382246_GBM_GBM68_Input","Input","","CNS/Brain","0"
"140","SRP161674_GSM3382244_GBM_GBM67_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382244_GBM_GBM67_Input","Input","","CNS/Brain","1"
"141","SRP161674_GSM3382242_GBM_GBM66_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382242_GBM_GBM66_Input","Input","","CNS/Brain","0"
"142","SRP161674_GSM3382240_GBM_GBM64_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382240_GBM_GBM64_Input","Input","","CNS/Brain","0"
"143","SRP161674_GSM3382238_GBM_GBM63_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382238_GBM_GBM63_Input","Input","","CNS/Brain","0"
"144","SRP161674_GSM3382236_GBM_GBM62_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382236_GBM_GBM62_Input","Input","","CNS/Brain","0"
"145","SRP161674_GSM3382234_GBM_GBM61_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382234_GBM_GBM61_Input","Input","","CNS/Brain","0"
"146","SRP161674_GSM3382232_GBM_GBM60_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382232_GBM_GBM60_Input","Input","","CNS/Brain","0"
"147","SRP161674_GSM3382230_GBM_GBM59_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382230_GBM_GBM59_Input","Input","","CNS/Brain","0"
"148","SRP161674_GSM3382228_GBM_GBM58_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382228_GBM_GBM58_Input","Input","","CNS/Brain","0"
"149","SRP161674_GSM3382226_GBM_GBM57_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382226_GBM_GBM57_Input","Input","","CNS/Brain","0"
"150","SRP161674_GSM3382224_GBM_GBM55_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382224_GBM_GBM55_Input","Input","","CNS/Brain","0"
"151","SRP161674_GSM3382222_GBM_GBM54_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382222_GBM_GBM54_Input","Input","","CNS/Brain","0"
"152","SRP161674_GSM3382220_GBM_GBM53_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382220_GBM_GBM53_Input","Input","","CNS/Brain","0"
"153","SRP161674_GSM3382218_GBM_GBM52_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382218_GBM_GBM52_Input","Input","","CNS/Brain","0"
"154","SRP161674_GSM3382216_GBM_GBM51_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382216_GBM_GBM51_Input","Input","","CNS/Brain","0"
"155","SRP161674_GSM3382214_GBM_GBM50_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382214_GBM_GBM50_Input","Input","","CNS/Brain","0"
"156","SRP161674_GSM3382212_GBM_GBM5_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382212_GBM_GBM5_Input","Input","","CNS/Brain","0"
"157","SRP161674_GSM3382210_GBM_GBM49_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382210_GBM_GBM49_Input","Input","","CNS/Brain","0"
"158","SRP161674_GSM3382208_GBM_GBM48_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382208_GBM_GBM48_Input","Input","","CNS/Brain","0"
"159","SRP161674_GSM3382206_GBM_GBM47_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382206_GBM_GBM47_Input","Input","","CNS/Brain","0"
"160","SRP161674_GSM3382204_GBM_GBM46_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382204_GBM_GBM46_Input","Input","","CNS/Brain","0"
"161","SRP161674_GSM3382202_GBM_GBM45_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382202_GBM_GBM45_Input","Input","","CNS/Brain","0"
"162","SRP161674_GSM3382200_GBM_GBM4_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382200_GBM_GBM4_Input","Input","","CNS/Brain","0"
"163","SRP161674_GSM3382198_GBM_GBM33_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382198_GBM_GBM33_Input","Input","","CNS/Brain","0"
"164","SRP161674_GSM3382196_GBM_GBM32_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382196_GBM_GBM32_Input","Input","","CNS/Brain","1"
"165","SRP161674_GSM3382194_GBM_GBM31_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382194_GBM_GBM31_Input","Input","","CNS/Brain","0"
"166","SRP161674_GSM3382192_GBM_GBM30_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382192_GBM_GBM30_Input","Input","","CNS/Brain","0"
"167","SRP161674_GSM3382190_GBM_GBM28_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382190_GBM_GBM28_Input","Input","","CNS/Brain","0"
"168","SRP161674_GSM3382188_GBM_GBM21_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382188_GBM_GBM21_Input","Input","","CNS/Brain","0"
"169","SRP161674_GSM3382186_GBM_GBM17_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382186_GBM_GBM17_Input","Input","","CNS/Brain","0"
"170","SRP161674_GSM3382184_GBM_GBM1_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GSM3382184_GBM_GBM1_Input","Input","","CNS/Brain","0"
"171","SRP063070_GSM1866073_GBM_S08_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP063070_GSM1866073_GBM_S08_Input","Input","","CNS/Brain","0"
"172","SRP063070_GSM1866071_GBM_R28_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP063070_GSM1866071_GBM_R28_Input","Input","","CNS/Brain","1"
"173","SRP063070_GSM1866069_GBM_P69_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP063070_GSM1866069_GBM_P69_Input","Input","","CNS/Brain","0"
"174","SRP063070_GSM1866067_GBM_IDHmut5661_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP063070_GSM1866067_GBM_IDHmut5661_Input","Input","","CNS/Brain","0"
"175","SRP063070_GSM1866065_GBM_B39_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP063070_GSM1866065_GBM_B39_Input","Input","","CNS/Brain","0"
"176","SRP063070_GSM1866063_GBM_2585_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP063070_GSM1866063_GBM_2585_Input","Input","","CNS/Brain","0"
"177","SRP063070_GSM1866061_GBM_2493_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP063070_GSM1866061_GBM_2493_Input","Input","","CNS/Brain","0"
"178","SRP158940_GSM3357598_GBM_387_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP158940_GSM3357598_GBM_387_Input","Input","","CNS/Brain","1"
"179","SRP158940_GSM3357595_GBM_T387_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP158940_GSM3357595_GBM_T387_Input","Input","","CNS/Brain","1"
"180","SRP158940_GSM3357594_GBM_GSC23_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP158940_GSM3357594_GBM_GSC23_Input","Input","","CNS/Brain","1"
"181","SRP158940_GSM3357593_GBM_D456_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP158940_GSM3357593_GBM_D456_Input","Input","","CNS/Brain","1"
"182","SRP091435_GSM1922945_GBM_GSC8_PD0325901_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP091435_GSM1922945_GBM_GSC8_PD0325901_Input","Input","","CNS/Brain","0"
"183","SRP091435_GSM1922944_GBM_GSC8_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP091435_GSM1922944_GBM_GSC8_Input","Input","","CNS/Brain","0"
"184","SRP091435_GSM1922943_GBM_GSC8_12d_das_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP091435_GSM1922943_GBM_GSC8_12d_das_Input","Input","","CNS/Brain","0"
"185","SRP091435_GSM1922942_GBM_GSC8_4d_das_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP091435_GSM1922942_GBM_GSC8_4d_das_Input","Input","","CNS/Brain","0"
"186","SRP091435_GSM1922941_GBM_GSC8Per_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP091435_GSM1922941_GBM_GSC8Per_Input","Input","","CNS/Brain","0"
"187","SRP009474_GSM838674_GBM_hGBM5_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP009474_GSM838674_GBM_hGBM5_Input","Input","","CNS/Brain","0"
"188","SRP009474_GSM838672_GBM_hGBM1_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP009474_GSM838672_GBM_hGBM1_Input","Input","","CNS/Brain","0"
"189","SRP188373_GSM3670057_GBM_SF767_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP188373_GSM3670057_GBM_SF767_Input","Input","SF767","CNS/Brain","0"
"190","SRP188373_GSM3670054_GBM_TS576_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP188373_GSM3670054_GBM_TS576_Input","Input","TS576","CNS/Brain","1"
"191","SRP188373_GSM3670050_GBM_GSC23_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP188373_GSM3670050_GBM_GSC23_Input","Input","","CNS/Brain","0"
"192","SRP188373_GSM3670047_GBM_LNZ308_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP188373_GSM3670047_GBM_LNZ308_Input","Input","LNZ308","CNS/Brain","0"
"193","SRP188373_GSM3670044_GBM_LN229_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP188373_GSM3670044_GBM_LN229_Input","Input","LN229","CNS/Brain","0"
"194","SRP188373_GSM3670041_GBM_T98G_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP188373_GSM3670041_GBM_T98G_Input","Input","T98G","CNS/Brain","0"
"195","SRP188373_GSM3670037_GBM_U87_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP188373_GSM3670037_GBM_U87_Input","Input","U87","CNS/Brain","0"
"196","SRP216541_GSM3982999_GBM_3565_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP216541_GSM3982999_GBM_3565_Input","Input","","CNS/Brain","0"
"198","SRP166319_GSM3439941_GBM_G567_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP166319_GSM3439941_GBM_G567_Input","Input","","CNS/Brain","0"
"199","SRP166319_GSM3439938_GBM_G523_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP166319_GSM3439938_GBM_G523_Input","Input","","CNS/Brain","1"
"200","SRP065543_GSM1922080_GBM_IN528_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP065543_GSM1922080_GBM_IN528_Input","Input","","CNS/Brain","0"
"201","SRP143531_GSM3120518_GBM_3080_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP143531_GSM3120518_GBM_3080_Input","Input","","CNS/Brain","0"
"202","SRP143531_GSM3120517_GBM_5199_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP143531_GSM3120517_GBM_5199_Input","Input","","CNS/Brain","0"
"203","GSE103274_GSM2759564_GBM_2451_Enhancing_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/GSE103274_GSM2759564_GBM_2451_Enhancing_Input","Input","","CNS/Brain","0"
"204","GSE103274_GSM2759567_GBM_2451_Necrotic_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/GSE103274_GSM2759567_GBM_2451_Necrotic_Input","Input","","CNS/Brain","0"
"205","GSE103274_GSM2759570_GBM_2473_Enhancing_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/GSE103274_GSM2759570_GBM_2473_Enhancing_Input","Input","","CNS/Brain","0"
"206","GSE103274_GSM2759573_GBM_2473_Necrotic_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/GSE103274_GSM2759573_GBM_2473_Necrotic_Input","Input","","CNS/Brain","0"
"208","SRP090832_GSM2335534_GBM_ASCL1_KO_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP090832_GSM2335534_GBM_ASCL1_KO_Input","Input","G523NS","CNS/Brain","1"
"209","SRP168077_GSM3463216_GBM_SF763_PTEN_KO_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP168077_GSM3463216_GBM_SF763_PTEN_KO_Input","Input","SF763","CNS/Brain","0"
"210","SRP048803_GSM1522566_GBM_GBM1B_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP048803_GSM1522566_GBM_GBM1B_Input","Input","GBM1B","CNS/Brain","1"
"211","SRP048803_GSM1522564_GBM_GBM1A_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP048803_GSM1522564_GBM_GBM1A_Input","Input","GBM1A","CNS/Brain","1"
"212","SRP161674_GBM3679_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GBM3679_Input","Input","","CNS/Brain","1"
"213","GSE131956_GSM3832723_GBM39_Input_Rep1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/GSE131956_GSM3832723_GBM39_Input_Rep1","Input","GBM39","CNS/Brain","0"
"214","SRP161674_GBM1552_Input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP161674_GBM1552_Input","Input","","CNS/Brain","1"
"215","SRP067572_GSM2221764_STAD_CHG314_Tumor_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2221764_STAD_CHG314_Tumor_Input","Input","","Esophagus/Stomach","0"
"216","SRP067572_GSM2221763_STAD_CHG320_Normal_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2221763_STAD_CHG320_Normal_Input","Input","","Esophagus/Stomach","0"
"217","SRP067572_GSM2221762_STAD_CHG274_Tumor_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2221762_STAD_CHG274_Tumor_Input","Input","","Esophagus/Stomach","0"
"218","SRP067572_GSM2221761_STAD_CHG275_Normal_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2221761_STAD_CHG275_Normal_Input","Input","","Esophagus/Stomach","0"
"219","SRP067572_GSM2201100_STAD_KATO3_H3K27ac_Rep2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2201100_STAD_KATO3_H3K27ac_Rep2","ChIP","KATOIII","Esophagus/Stomach","0"
"220","SRP067572_GSM2201099_STAD_NCC59_H3K4me1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2201099_STAD_NCC59_H3K4me1","ChIP","NCC59","Esophagus/Stomach","0"
"221","SRP067572_GSM2201098_STAD_SNU16_H3K4me1",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2201098_STAD_SNU16_H3K4me1","ChIP","SNU16","Esophagus/Stomach","1"
"222","SRP067572_GSM2201097_STAD_OCUM1_H3K4me1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2201097_STAD_OCUM1_H3K4me1","ChIP","OCUM1","Esophagus/Stomach","0"
"223","SRP067572_GSM2037524_STAD_CHG033_Tumor_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037524_STAD_CHG033_Tumor_Input","Input","","Esophagus/Stomach","0"
"224","SRP067572_GSM2037523_STAD_CHG037_Normal_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037523_STAD_CHG037_Normal_Input","Input","","Esophagus/Stomach","0"
"225","SRP067572_GSM2037522_STAD_CHG025_Tumor_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037522_STAD_CHG025_Tumor_Input","Input","","Esophagus/Stomach","0"
"226","SRP067572_GSM2037521_STAD_CHG029_Normal_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037521_STAD_CHG029_Normal_Input","Input","","Esophagus/Stomach","0"
"227","SRP067572_GSM2037520_STAD_CHG017_Tumor_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037520_STAD_CHG017_Tumor_Input","Input","","Esophagus/Stomach","0"
"228","SRP067572_GSM2037519_STAD_CHG021_Normal_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037519_STAD_CHG021_Normal_Input","Input","","Esophagus/Stomach","0"
"229","SRP067572_GSM2037518_STAD_CHG090_Tumor_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037518_STAD_CHG090_Tumor_Input","Input","","Esophagus/Stomach","0"
"230","SRP067572_GSM2037517_STAD_CHG086_Normal_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037517_STAD_CHG086_Normal_Input","Input","","Esophagus/Stomach","0"
"231","SRP067572_GSM2037516_STAD_CHG098_Tumor_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037516_STAD_CHG098_Tumor_Input","Input","","Esophagus/Stomach","0"
"232","SRP067572_GSM2037515_STAD_CHG094_Normal_Input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037515_STAD_CHG094_Normal_Input","Input","","Esophagus/Stomach","0"
"233","SRP067572_GSM2037513_STAD_CHG093_Tumor_H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037513_STAD_CHG093_Tumor_H3K27ac","ChIP","","Esophagus/Stomach","0"
"234","SRP067572_GSM2037511_STAD_CHG083_Normal_H3K4me3",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037511_STAD_CHG083_Normal_H3K4me3","ChIP","","Esophagus/Stomach","0"
"235","SRP067572_GSM2037510_STAD_CHG081_Normal_H3K4me3",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037510_STAD_CHG081_Normal_H3K4me3","ChIP","","Esophagus/Stomach","0"
"236","SRP067572_GSM2037509_STAD_CHG079_Normal_H3K4me3",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037509_STAD_CHG079_Normal_H3K4me3","ChIP","","Esophagus/Stomach","0"
"237","SRP067572_GSM2037508_STAD_CHG039_Normal_H3K4me1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037508_STAD_CHG039_Normal_H3K4me1","ChIP","","Esophagus/Stomach","0"
"238","SRP067572_GSM2037507_STAD_CHG035_Tumor_H3K4me1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037507_STAD_CHG035_Tumor_H3K4me1","ChIP","","Esophagus/Stomach","0"
"239","SRP067572_GSM2037506_STAD_CHG031_Normal_H3K4me1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037506_STAD_CHG031_Normal_H3K4me1","ChIP","","Esophagus/Stomach","0"
"240","SRP067572_GSM2037504_STAD_CHG023_Normal_H3K4me1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037504_STAD_CHG023_Normal_H3K4me1","ChIP","","Esophagus/Stomach","0"
"241","SRP067572_GSM2037503_STAD_CHG019_Tumor_H3K4me1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037503_STAD_CHG019_Tumor_H3K4me1","ChIP","","Esophagus/Stomach","0"
"242","SRP067572_GSM2037502_STAD_CHG101_Tumor_H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037502_STAD_CHG101_Tumor_H3K27ac","ChIP","","Esophagus/Stomach","0"
"243","SRP067572_GSM2037501_STAD_CHG099_Tumor_H3K4me3",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037501_STAD_CHG099_Tumor_H3K4me3","ChIP","","Esophagus/Stomach","0"
"244","SRP067572_GSM2037500_STAD_CHG092_Tumor_H3K4me1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037500_STAD_CHG092_Tumor_H3K4me1","ChIP","","Esophagus/Stomach","0"
"245","SRP067572_GSM2037499_STAD_CHG089_Normal_H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037499_STAD_CHG089_Normal_H3K27ac","ChIP","","Esophagus/Stomach","0"
"246","SRP067572_GSM2037498_STAD_CHG082_Tumor_H3K4me3",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037498_STAD_CHG082_Tumor_H3K4me3","ChIP","","Esophagus/Stomach","1"
"247","SRP067572_GSM2037497_STAD_CHG080_Tumor_H3K4me3",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037497_STAD_CHG080_Tumor_H3K4me3","ChIP","","Esophagus/Stomach","0"
"248","SRP067572_GSM2037496_STAD_CHG078_Tumor_H3K4me3",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037496_STAD_CHG078_Tumor_H3K4me3","ChIP","","Esophagus/Stomach","0"
"249","SRP067572_GSM2037495_STAD_CHG038_Normal_H3K27ac",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037495_STAD_CHG038_Normal_H3K27ac","ChIP","","Esophagus/Stomach","1"
"250","SRP067572_GSM2037494_STAD_CHG034_Tumor_H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037494_STAD_CHG034_Tumor_H3K27ac","ChIP","","Esophagus/Stomach","0"
"251","SRP067572_GSM2037492_STAD_CHG026_Tumor_H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ChIP-seq/SRP067572_GSM2037492_STAD_CHG026_Tumor_H3K27ac","ChIP","","Esophagus/Stomach","0"
